info: socket.io started
hey 0 [ 'hey', 'hey' ]
hey 1 [ 'hey', 'hey' ]
serialPort: [object Object]
serialPort: [object Object]
opened
opened
[ 4.42, 9.04, 0.22, 8.2 ]
[ 4.43, 9.07, 0.36, 8.19 ]
[ 4.39, 9.15, 0.23, 8.2 ]
[ 4.38, 9.15, 0.21, 8.2 ]
[ 4.4, 9.37, 0.34, 8.19 ]
[ 4.4, 9.34, 0.24, 8.21 ]
[ 4.39, 9.39, 0.21, 8.18 ]
[ 4.39, 9.53, 0.3, 8.13 ]
[ 4.38, 9.8, 0.31, 8.15 ]
[ 4.39, 10.2, 0.24, 8.21 ]
[ 4.38, 10.82, 0.22, 8.22 ]
[ 4.36, 11.53, 0.36, 8.2 ]
[ 4.34, 12.41, 0.22, 8.23 ]
[ 4.32, 13.2, 0.21, 8.2 ]
[ 4.34, 13.65, 0.36, 8.16 ]
[ 4.33, 13.67, 0.23, 8.19 ]
[ 4.34, 13.53, 0.22, 8.19 ]
[ 4.33, 13.6, 0.22, 8.18 ]
[ 4.34, 13.45, 0.36, 8.15 ]
[ 4.36, 13.3, 0.24, 8.15 ]
[ 4.36, 13.19, 0.21, 8.21 ]
[ 4.34, 13, 0.37, 8.26 ]
[ 4.39, 8.51, 0.21, 8.25 ]
[ 4.37, 8.5, 0.22, 8.19 ]
[ 4.44, 8.54, 0.2, 8.96 ]
[ 4.41, 8.54, 0.36, 9.2 ]
[ 4.38, 8.53, 0.22, 9.24 ]
[ 5.18, 8.52, 0.24, 9.67 ]
[ 5.7, 8.47, 0.38, 10.29 ]
[ 6.67, 8.35, 0.23, 11.57 ]
[ 7.57, 8.39, 0.34, 13.29 ]
[ 7.57, 8.33, 0.33, 14.48 ]
[ 7.3, 8.46, 0.25, 14.67 ]
[ 7.14, 8.33, 0.22, 14.54 ]
[ 7.02, 8.4, 0.21, 14.1 ]
[ 6.99, 8.26, 0.36, 13.87 ]
[ 6.97, 8.27, 0.22, 13.93 ]
[ 4.43, 8.36, 0.22, 13.75 ]
[ 4.39, 8.53, 0.36, 13.8 ]
[ 4.37, 8.53, 0.23, 13.73 ]
[ 4.38, 8.46, 0.36, 9.83 ]
[ 4.46, 8.55, 0.22, 8.35 ]
[ 4.46, 8.65, 0.36, 8.36 ]
[ 4.45, 8.68, 0.21, 8.43 ]
[ 4.44, 8.57, 0.21, 8.39 ]
[ 4.46, 8.65, 0.37, 8.32 ]
[ 4.46, 8.57, 0.24, 8.35 ]
[ 4.45, 8.53, 0.23, 8.36 ]
[ 4.44, 8.53, 0.3, 8.31 ]
[ 4.44, 8.5, 0.31, 8.37 ]
[ 4.44, 8.47, 0.34, 8.32 ]
[ 4.42, 8.56, 0.21, 8.31 ]
[ 4.44, 8.5, 0.36, 8.36 ]
[ 4.43, 8.51, 0.22, 8.32 ]
[ 4.42, 8.58, 0.22, 8.35 ]
[ 4.43, 8.54, 0.36, 8.29 ]
[ 4.44, 8.54, 0.24, 8.28 ]
[ 4.43, 8.55, 0.21, 8.3 ]
[ 4.44, 8.51, 0.22, 8.3 ]
[ 4.43, 8.51, 0.37, 8.36 ]
[ 4.44, 8.53, 0.23, 8.31 ]
[ 4.44, 8.49, 0.21, 8.34 ]
[ 4.39, 8.4, 0.33, 8.28 ]
[ 4.39, 8.51, 0.21, 8.4 ]
[ 4.38, 8.55, 0.23, 8.33 ]
[ 4.38, 8.45, 0.43, 8.34 ]
[ 4.38, 8.45, 0.27, 8.25, 8.49, 0.26, 8.35 ]
[ 4.38, 8.44, 0.38, 8.3 ]
[ 4.39, 8.6, 0.35, 8.3 ]
[ 4.39, 8.58, 0.27, 8.29 ]
[ 4.38, 8.54, 0.24, 8.29 ]
[ 4.38, 8.55, 0.24, 8.27 ]
[ 4.41, 8.6, 0.38, 8.28 ]
[ 4.39, 8.57, 0.22, 8.28 ]
[ 4.38, 8.51, 0.22, 8.31 ]
[ 4.37, 8.51, 0.36, 8.29 ]
[ 4.36, 8.56, 0.22, 8.26 ]
[ 4.37, 8.52, 0.22, 8.34 ]
[ 4.4, 8.57, 0.23, 8.34 ]
[ 4.39, 8.55, 0.37, 8.27 ]
[ 4.37, 8.56, 0.22, 8.34 ]
[ 4.38, 8.5, 0.36, 8.41 ]
[ 4.38, 8.5, 0.36, 8.31 ]
[ 4.39, 8.65, 0.22, 8.3 ]
[ 4.4, 8.62, 0.21, 8.38 ]
[ 4.37, 8.5, 0.35, 8.34 ]
[ 4.37, 8.49, 0.27, 8.34 ]
[ 4.38, 8.52, 0.23, 8.35 ]
[ 4.39, 8.44, 0.22, 8.27 ]
[ 4.39, 8.48, 0.39, 8.26 ]
[ 4.34, 8.48, 0.23, 8.32 ]
[ 4.38, 8.49, 0.34, 8.36 ]
[ 4.39, 8.53, 0.36, 8.34 ]
[ 4.39, 8.45, 0.23, 8.28 ]
[ 4.39, 8.46, 0.22, 8.29 ]
[ 4.39, 8.5, 0.21, 8.35 ]
[ 4.38, 8.54, 0.38, 8.32 ]
[ 4.4, 8.49, 0.22, 8.28 ]
[ 4.39, 8.47, 0.22, 8.34 ]
[ 4.65, 8.36, 0.38, 8.24 ]
[ 5.38, 8.38, 0.23, 8.22 ]
[ 6.19, 8.35, 0.21, 8.23 ]
[ 7.18, 8.29, 0.32, 8.19 ]
[ 7.64, 8.35, 0.29, 8.26 ]
[ 7.46, 8.26, 0.23, 8.2 ]
[ 7.33, 8.33, 0.21, 8.29 ]
[ 7.17, 8.38, 0.37, 8.2 ]
[ 7, 8.33, 0.24, 8.19 ]
[ 6.98, 8.3, 0.24, 8.25 ]
[ 4.9, 8.44, 0.38, 8.33 ]
[ 4.44, 8.54, 0.24, 8.34 ]
[ 4.43, 8.45, 0.23, 8.34 ]
[ 4.43, 8.41, 0.39, 8.29 ]
[ 4.44, 8.43, 0.37, 8.32 ]
[ 4.45, 8.45, 0.23, 8.36 ]
[ 4.45, 8.53, 0.21, 8.29 ]
[ 4.45, 8.48, 0.37, 8.29 ]
[ 4.42, 8.54, 0.23, 8.29 ]
[ 4.45, 8.52, 0.24, 8.31 ]
[ 4.44, 8.46, 0.29, 8.35 ]
[ 4.42, 8.38, 0.31, 8.3 ]
[ 4.42, 8.42, 0.22, 8.29 ]
[ 4.42, 8.45, 0.22, 8.41 ]
[ 4.44, 8.44, 0.36, 8.34 ]
[ 4.42, 8.54, 0.21, 8.32 ]
[ 4.43, 8.39, 0.27, 8.32 ]
[ 4.42, 8.47, 0.42, 8.27 ]
[ 4.42, 8.54, 0.29, 8.27 ]
[ 4.43, 8.5, 0.22, 8.33 ]
[ 4.43, 8.47, 0.23, 8.34 ]
[ 4.43, 8.49, 0.35, 8.36 ]
[ 4.37, 8.44, 0.32, 8.38 ]
[ 4.38, 8.45, 0.23, 8.3 ]
[ 4.39, 8.41, 0.37, 8.37 ]
[ 4.38, 8.36, 0.22, 8.31 ]
[ 4.37, 8.38, 0.23, 8.28 ]
[ 4.38, 8.39, 0.33, 8.3 ]
[ 4.38, 8.49, 0.39, 8.27 ]
[ 4.4, 8.51, 0.23, 8.28 ]
[ 4.4, 8.44, 0.22, 8.38 ]
[ 4.38, 8.41, 0.37, 8.28 ]
[ 4.38, 8.46, 0.22, 8.26 ]
[ 4.39, 8.42, 0.21, 8.33 ]
[ 4.42, 8.39, 0.37, 8.29 ]
[ 4.37, 8.44, 0.27, 8.37 ]
[ 4.39, 8.47, 0.25, 8.27 ]
[ 4.43, 8.44, 0.22, 8.27 ]
[ 4.4, 8.44, 0.37, 8.29 ]
[ 4.38, 8.41, 0.23, 8.32 ]
[ 4.38, 8.38, 0.22, 8.26 ]
[ 4.38, 8.49, 0.38, 8.3 ]
[ 4.38, 8.41, 0.24, 8.33 ]
[ 4.38, 8.46, 0.22, 8.32 ]
[ 4.4, 8.43, 0.2, 8.41 ]
[ 4.37, 8.41, 0.4, 8.33 ]
[ 4.38, 8.46, 0.22, 8.27 ]
[ 4.37, 8.43, 0.23, 8.31 ]
[ 4.42, 8.51, 0.42, 8.28 ]
[ 4.4, 8.49, 0.23, 8.27 ]
[ 4.39, 8.42, 0.23, 8.38 ]
[ 4.4, 8.45, 0.34, 8.27 ]
[ 4.39, 8.5, 0.28, 8.36 ]
[ 4.39, 8.4, 0.22, 8.32 ]
[ 4.37, 8.42, 0.24, 8.34 ]
[ 4.38, 8.43, 0.38, 8.33 ]
[ 4.39, 8.47, 0.21, 8.31 ]
[ 4.37, 8.52, 0.22, 8.28 ]
[ 4.39, 8.44, 0.37, 8.32 ]
[ 4.37, 8.37, 0.22, 8.32 ]
[ 4.37, 8.39, 0.23, 8.36 ]
[ 4.4, 8.42, 0.23, 8.37 ]
[ 4.38, 8.44, 0.46, 8.28 ]
[ 5.09, 8.42, 0.23, 8.26 ]
[ 5.64, 8.32, 0.2, 8.16 ]
[ 6.62, 8.32, 0.4, 8.12 ]
[ 7.51, 8.33, 0.29, 8.15 ]
[ 7.64, 8.32, 0.23, 8.23 ]
[ 7.47, 8.3, 0.39, 8.19 ]
[ 7.33, 8.31, 0.28, 8.19 ]
[ 7.16, 8.23, 0.22, 8.18 ]
[ 7.06, 8.32, 0.22, 8.2 ]
[ 7, 8.23, 0.43, 8.22 ]
[ 4.46, 8.35, 0.22, 8.28 ]
[ 4.42, 8.38, 0.24, 8.22 ]
[ 4.41, 8.41, 0.37, 8.24 ]
[ 4.4, 8.38, 0.24, 8.27 ]
[ 4.42, 8.42, 0.22, 8.26 ]
[ 4.4, 8.46, 0.22, 8.26 ]
[ 4.42, 8.44, 0.43, 8.24 ]
[ 4.42, 8.48, 0.22, 8.32 ]
[ 4.42, 8.44, 0.29, 8.4 ]
[ 4.43, 8.4, 0.44, 8.32 ]
[ 4.41, 8.43, 0.23, 8.32 ]
[ 4.41, 8.38, 0.23, 8.26 ]
[ 4.42, 8.45, 0.29, 8.21 ]
[ 4.42, 8.4, 0.32, 8.27 ]
[ 4.41, 8.37, 0.23, 8.24 ]
[ 4.39, 8.43, 0.22, 8.25 ]
[ 4.42, 8.41, 0.4, 8.25 ]
[ 4.42, 8.42, 0.24, 8.27 ]
[ 4.43, 8.38, 0.23, 8.31 ]
[ 4.39, 8.36, 0.37, 8.29 ]
[ 4.35, 8.41, 0.25, 8.28 ]
[ 4.37, 8.43, 0.22, 8.29 ]
[ 4.38, 8.47, 0.22, 8.28 ]
[ 4.38, 8.41, 0.38, 8.33 ]
[ 4.35, 8.39, 0.21, 8.27 ]
[ 4.34, 8.41, 0.21, 8.32 ]
[ 4.36, 8.38, 0.37, 8.28 ]
[ 4.35, 8.42, 0.21, 8.27 ]
[ 4.37, 8.36, 0.25, 8.34 ]
[ 4.35, 8.35, 0.22, 8.24 ]
[ 4.36, 8.37, 0.38, 8.25 ]
[ 4.38, 8.39, 0.23, 8.29 ]
[ 4.38, 8.4, 0.22, 8.29 ]
[ 4.36, 8.35, 0.36, 8.23 ]
[ 4.38, 8.4, 0.26, 8.25 ]
[ 4.37, 8.56, 0.22, 8.27 ]
[ 4.38, 8.44, 0.36, 8.25 ]
[ 4.4, 8.4, 0.27, 8.29 ]
[ 4.35, 8.43, 0.23, 8.31 ]
[ 4.35, 8.44, 0.23, 8.31 ]
[ 4.35, 8.43, 0.39, 8.25 ]
[ 4.35, 8.44, 0.22, 8.25 ]
[ 4.36, 8.38, 0.22, 8.26 ]
[ 4.34, 8.48, 0.37, 8.27 ]
[ 4.37, 8.5, 0.37, 8.24 ]
[ 4.34, 8.44, 0.21, 8.24 ]
[ 4.37, 8.42, 0.22, 8.27 ]
[ 4.36, 8.39, 0.37, 8.29 ]
[ 4.34, 8.41, 0.38, 8.26 ]
[ 4.36, 8.39, 0.3, 8.25 ]
[ 4.36, 8.36, 0.37, 8.27 ]
[ 4.36, 8.32, 0.34, 8.23 ]
[ 4.34, 8.35, 0.25, 8.3 ]
[ 4.34, 8.4, 0.43, 8.27 ]
[ 4.35, 8.39, 0.38, 8.26 ]
[ 4.32, 8.41, 0.22, 8.28 ]
[ 4.33, 8.39, 0.22, 8.29 ]
[ 4.37, 8.36, 0.37, 8.3 ]
[ 4.37, 8.35, 0.23, 8.27 ]
[ 4.36, 8.29, 0.3, 8.27 ]
[ 5.36, 8.29, 0.37, 8.26 ]
[ 6.18, 8.26, 0.23, 8.27 ]
[ 7.34, 8.24, 0.22, 8.19 ]
[ 7.74, 8.22, 0.3, 8.22 ]
[ 7.55, 8.32, 0.38, 8.14 ]
[ 7.3, 8.37, 0.23, 8.19 ]
[ 7.17, 8.3, 0.24, 8.18 ]
[ 7.07, 8.23, 0.39, 8.15 ]
[ 7.06, 8.32, 0.23, 8.18 ]
[ 6.97, 8.44, 0.22, 8.35 ]
[ 4.44, 8.41, 0.23, 8.27 ]
[ 4.4, 8.39, 0.41, 8.28 ]
[ 4.42, 8.33, 0.22, 8.27 ]
[ 4.4, 8.38, 0.21, 8.14 ]
[ 4.42, 8.39, 0.36, 8.16 ]
[ 4.4, 8.4, 0.24, 8.19 ]
[ 4.41, 8.31, 0.25, 8.16 ]
[ 4.43, 8.39, 0.36, 8.15 ]
[ 4.41, 8.34, 0.25, 8.1 ]
[ 4.44, 8.4, 0.22, 8.18 ]
[ 4.41, 8.32, 0.24, 8.18 ]
[ 4.39, 8.32, 0.39, 8.13 ]
[ 4.4, 8.42, 0.23, 8.17 ]
[ 4.4, 8.35, 0.21, 8.24 ]
[ 4.42, 8.4, 0.36, 8.22 ]
[ 4.44, 8.39, 0.45, 8.17 ]
[ 4.4, 8.42, 0.41, 8.17 ]
[ 4.41, 8.35, 0.23, 8.14 ]
[ 4.39, 8.38, 0.39, 8.13 ]
[ 4.41, 8.33, 0.33, 8.13 ]
[ 4.41, 8.37, 0.22, 8.16 ]
[ 4.35, 8.36, 0.35, 8.15 ]
[ 4.36, 8.35, 0.23, 8.18 ]
[ 4.35, 8.33, 0.21, 8.2 ]
[ 4.38, 8.41, 0.36, 8.19 ]
[ 4.36, 8.43, 0.29, 8.18 ]
[ 4.34, 8.37, 0.21, 8.2 ]
[ 4.33, 8.28, 0.21, 8.19 ]
[ 4.37, 8.38, 0.4, 8.21 ]
[ 4.34, 8.31, 0.37, 8.21 ]
[ 4.36, 8.36, 0.21, 8.16 ]
[ 4.34, 8.42, 0.37, 8.15 ]
[ 4.35, 8.34, 0.23, 8.17 ]
[ 4.36, 8.37, 0.23, 8.19 ]
[ 4.35, 8.36, 0.23, 8.18 ]
[ 4.35, 8.29, 0.39, 8.17 ]
[ 4.34, 8.28, 0.23, 8.16 ]
[ 4.37, 8.38, 0.22, 8.15 ]
[ 4.35, 8.31, 0.38, 8.16 ]
[ 4.33, 8.22, 0.25, 8.18 ]
[ 4.34, 8.26, 0.22, 8.16 ]
[ 4.32, 8.23, 0.26, 9.96 ]
[ 4.33, 8.21, 0.36, 11.07 ]
[ 4.3, 8.25, 0.24, 13.07 ]
[ 4.28, 8.13, 0.23, 14.89 ]
[ 4.29, 8.09, 0.39, 15.03 ]
[ 4.29, 8.19, 0.22, 14.55 ]
[ 4.28, 8.19, 0.22, 14.31 ]
[ 4.29, 8.17, 0.35, 14.07 ]
[ 4.31, 8.21, 0.26, 13.78 ]
[ 4.31, 8.16, 0.22, 13.73 ]
[ 4.31, 8.21, 0.25, 10.24 ]
[ 4.34, 8.36, 0.4, 8.26 ]
[ 4.36, 8.32, 0.24, 8.25 ]
[ 4.37, 8.31, 0.22, 8.38 ]
[ 4.33, 8.32, 0.39, 8.31 ]
[ 4.34, 8.31, 0.24, 8.28 ]
[ 4.36, 8.23, 0.23, 8.3 ]
[ 4.35, 8.31, 0.21, 8.37 ]
[ 4.36, 8.36, 0.35, 8.32 ]
[ 4.35, 8.25, 0.21, 8.3 ]
[ 4.36, 8.21, 0.22, 8.27 ]
[ 4.37, 8.25, 0.38, 8.33 ]
[ 4.37, 8.25, 0.34, 8.28 ]
[ 5.18, 8.19, 0.34, 8.19 ]
[ 5.77, 8.21, 0.29, 8.13 ]
[ 6.87, 8.14, 0.34, 8.16 ]
[ 7.67, 8.16, 0.21, 8.21 ]
[ 7.62, 8.19, 0.22, 8.22 ]
[ 7.48, 8.18, 0.38, 8.18 ]
[ 7.28, 8.22, 0.23, 8.15 ]
[ 7.1, 8.21, 0.22, 8.14 ]
[ 6.93, 8.25, 0.36, 8.16 ]
[ 6.86, 8.18, 0.26, 8.19 ]
[ 4.43, 8.28, 0.37, 8.25 ]
[ 4.42, 8.23, 0.23, 8.3 ]
[ 4.43, 8.24, 0.39, 8.3 ]
[ 4.39, 8.28, 0.22, 8.23 ]
[ 4.41, 8.24, 0.22, 8.32 ]
[ 4.41, 8.28, 0.37, 8.26 ]
[ 4.41, 8.37, 0.23, 8.26 ]
[ 4.4, 8.37, 0.24, 8.28 ]
[ 4.41, 8.35, 0.23, 8.29 ]
[ 4.41, 8.29, 0.39, 8.27 ]
[ 4.41, 8.25, 0.37, 8.31 ]
[ 4.4, 8.25, 0.22, 8.29 ]
[ 4.4, 8.24, 0.38, 8.27 ]
[ 4.4, 8.24, 0.22, 8.28 ]
[ 4.41, 8.24, 0.22, 8.27 ]
[ 4.4, 8.23, 0.36, 8.29 ]
[ 4.39, 8.25, 0.27, 8.26 ]
[ 4.41, 8.26, 0.24, 8.23 ]
[ 4.41, 8.2, 0.22, 8.32 ]
[ 4.34, 8.21, 0.39, 8.34 ]
[ 4.35, 8.3, 0.22, 8.27 ]
[ 4.36, 8.26, 0.22, 8.3 ]
[ 4.39, 8.26, 0.38, 8.26 ]
[ 4.37, 8.27, 0.23, 8.25 ]
[ 4.37, 8.23, 0.22, 8.26 ]
[ 4.36, 8.23, 0.24, 8.31 ]
[ 4.38, 8.27, 0.39, 8.27 ]
[ 4.38, 8.29, 0.22, 8.31 ]
[ 4.36, 8.25, 0.23, 8.37 ]
[ 4.35, 8.21, 0.36, 8.3 ]
[ 4.35, 8.23, 0.23, 8.24 ]
[ 4.36, 8.28, 0.22, 8.34 ]
[ 4.36, 8.23, 0.33, 8.31 ]
[ 4.36, 8.37, 0.28, 8.28 ]
[ 4.35, 8.21, 0.22, 8.26 ]
[ 4.37, 8.28, 0.24, 8.27 ]
[ 4.35, 8.28, 0.39, 8.26 ]
[ 4.35, 8.24, 0.22, 8.3 ]
[ 4.36, 8.27, 0.21, 8.26 ]
[ 4.38, 8.29, 0.36, 8.29 ]
[ 4.37, 8.24, 0.23, 8.3 ]
[ 4.34, 8.33, 0.22, 8.31 ]
[ 4.36, 8.29, 0.22, 8.33 ]
[ 4.36, 8.31, 0.39, 8.29 ]
[ 4.33, 8.29, 0.24, 8.31 ]
[ 4.34, 8.24, 0.35, 8.34 ]
[ 4.35, 8.3, 0.38, 8.23 ]
[ 4.34, 8.37, 0.22, 8.28 ]
[ 4.34, 8.28, 0.21, 8.29 ]
[ 4.35, 8.27, 0.31, 8.26 ]
[ 4.36, 8.25, 0.3, 8.28 ]
[ 4.35, 8.31, 0.22, 8.23 ]
[ 4.34, 8.31, 0.21, 8.32 ]
[ 4.35, 8.27, 0.39, 8.26 ]
[ 4.34, 8.31, 0.24, 8.26 ]
[ 4.35, 8.25, 0.34, 8.29 ]
[ 4.34, 8.26, 0.37, 8.3 ]
[ 4.36, 8.23, 0.23, 8.29 ]
[ 4.37, 8.26, 0.21, 8.3 ]
[ 4.36, 8.33, 0.22, 8.27 ]
[ 4.35, 8.26, 0.37, 8.27 ]
[ 4.35, 8.24, 0.22, 8.35 ]
[ 5.03, 8.22, 0.23, 8.15 ]
[ 5.5, 8.28, 0.38, 8.1 ]
[ 6.45, 8.19, 0.22, 8.07 ]
[ 7.44, 8.09, 0.21, 8.04 ]
[ 7.64, 8.11, 0.26, 8.04 ]
[ 7.44, 8.11, 0.35, 8.06 ]
[ 7.23, 8.13, 0.22, 8.07 ]
[ 7.08, 8.13, 0.22, 8.09 ]
[ 7.03, 8.13, 0.37, 8.05 ]
[ 6.98, 8.14, 0.24, 8.08 ]
[ 6.68, 8.22, 0.23, 8.16 ]
[ 4.43, 8.24, 0.38, 8.23 ]
[ 4.41, 8.2, 0.23, 8.16 ]
[ 4.41, 8.25, 0.22, 8.17 ]
[ 4.42, 8.28, 0.22, 8.17 ]
[ 4.39, 8.29, 0.38, 8.17 ]
[ 4.4, 8.31, 0.29, 8.18 ]
[ 4.4, 8.26, 0.21, 8.16 ]
[ 4.41, 8.35, 0.37, 8.12 ]
[ 4.41, 8.34, 0.24, 8.15 ]
[ 4.4, 8.27, 0.24, 8.13 ]
[ 4.41, 8.23, 0.21, 8.16 ]
[ 4.38, 8.27, 0.39, 8.18 ]
[ 4.42, 8.33, 0.22, 8.16 ]
[ 4.4, 8.35, 0.22, 8.17 ]
[ 4.4, 8.29, 0.38, 8.17 ]
[ 4.41, 8.25, 0.22, 8.21 ]
[ 4.41, 8.27, 0.21, 8.19 ]
[ 4.41, 8.26, 0.42, 8.16 ]
[ 4.4, 8.27, 0.28, 8.14 ]
[ 4.42, 8.25, 0.21, 8.18 ]
[ 4.36, 8.24, 0.21, 8.16 ]
[ 4.34, 8.25, 0.37, 8.14 ]
[ 4.34, 8.59, 0.22, 8.13 ]
[ 4.35, 8.61, 0.23, 8.13 ]
[ 4.34, 8.68, 0.36, 8.15 ]
[ 4.34, 8.65, 0.22, 8.11 ]
[ 4.33, 8.73, 0.23, 8.11 ]
[ 4.34, 8.92, 0.34, 8.2 ]
[ 4.37, 8.96, 0.38, 8.19 ]
[ 4.33, 9.17, 0.23, 8.16 ]
[ 4.34, 9.18, 0.22, 8.17 ]
[ 4.34, 9.42, 0.38, 8.1 ]
[ 4.34, 9.84, 0.23, 8.1 ]
[ 4.32, 10.47, 0.21, 8.1 ]
[ 4.31, 11.32, 0.3, 8.09 ]
[ 4.32, 12.23, 0.32, 8.07 ]
[ 4.31, 12.91, 0.23, 9.08 ]
[ 4.26, 13.37, 0.35, 9.64 ]
[ 4.28, 13.6, 0.39, 10.45 ]
[ 4.25, 13.36, 0.23, 12.23 ]
[ 4.26, 13.13, 0.22, 14.12 ]
[ 4.23, 13.12, 0.34, 14.73 ]
[ 4.23, 13.25, 0.26, 14.65 ]
[ 4.24, 12.94, 0.21, 14.28 ]
[ 4.22, 12.88, 0.22, 13.9 ]
[ 4.3, 8.24, 0.37, 13.82 ]
[ 4.28, 8.17, 0.23, 13.63 ]
[ 4.27, 8.21, 0.28, 13.73 ]
[ 4.29, 8.21, 0.38, 13.44 ]
[ 4.33, 8.33, 0.24, 8.24 ]
[ 4.33, 8.38, 0.23, 8.25 ]
[ 4.35, 8.29, 0.28, 8.25 ]
[ 4.36, 8.31, 0.38, 8.29 ]
[ 4.31, 8.27, 0.23, 8.21 ]
[ 4.33, 8.29, 0.21, 8.25 ]
[ 4.34, 8.27, 0.37, 8.27 ]
[ 4.34, 8.29, 0.25, 8.29 ]
[ 4.34, 8.32, 0.24, 8.22 ]
[ 4.33, 8.35, 0.21, 8.28 ]
[ 4.34, 8.32, 0.39, 8.28 ]
[ 4.36, 8.31, 0.22, 8.3 ]
[ 4.32, 8.31, 0.22, 8.24 ]
[ 4.33, 8.34, 0.38, 8.28 ]
[ 4.34, 8.3, 0.23, 8.29 ]
[ 4.34, 8.28, 0.22, 8.32 ]
[ 4.33, 8.33, 0.36, 8.22 ]
[ 5.01, 8.29, 0.28, 8.23 ]
[ 5.46, 8.24, 0.22, 8.17 ]
[ 6.38, 8.19, 0.22, 8.18 ]
[ 7.4, 8.16, 0.39, 8.1 ]
[ 7.7, 8.26, 0.22, 8.24 ]
[ 7.51, 8.22, 0.23, 8.24 ]
[ 7.29, 8.21, 0.42, 8.09 ]
[ 7.19, 8.28, 0.25, 8.16 ]
[ 7.15, 8.33, 0.32, 8.16 ]
[ 7.07, 8.28, 0.25, 8.16 ]
[ 6.95, 8.29, 0.4, 8.25 ]
[ 4.48, 8.33, 0.25, 8.24 ]
[ 4.4, 8.38, 0.25, 8.25 ]
[ 4.39, 8.37, 0.42, 8.2 ]
[ 4.39, 8.3, 0.22, 8.25 ]
[ 4.39, 8.26, 0.22, 8.24 ]
[ 4.4, 8.35, 0.4, 8.23 ]
[ 4.4, 8.29, 0.34, 8.31 ]
[ 4.42, 8.31, 0.23, 8.28 ]
[ 4.39, 8.32, 0.23, 8.25 ]
[ 4.4, 8.31, 0.37, 8.24 ]
[ 4.42, 8.33, 0.22, 8.3 ]
[ 4.41, 8.37, 0.28, 8.25 ]
[ 4.43, 8.38, 0.38, 8.3 ]
[ 4.38, 8.31, 0.24, 8.3 ]
[ 4.42, 8.33, 0.22, 8.29 ]
[ 4.41, 8.37, 0.23, 8.38 ]
[ 4.41, 8.36, 0.38, 8.31 ]
[ 4.4, 8.35, 0.24, 8.31 ]
[ 4.37, 8.33, 0.22, 8.34 ]
[ 4.36, 8.36, 0.39, 8.27 ]
[ 4.37, 8.43, 0.24, 8.26 ]
[ 4.35, 8.33, 0.23, 8.23 ]
[ 4.36, 8.31, 0.21, 8.23 ]
[ 4.35, 8.35, 0.38, 8.3 ]
[ 4.36, 8.3, 0.22, 8.27 ]
[ 4.34, 8.29, 0.22, 8.24 ]
[ 4.37, 8.35, 0.38, 8.25 ]
[ 4.36, 8.39, 0.24, 8.21 ]
[ 4.32, 8.34, 0.23, 8.24 ]
[ 4.33, 8.35, 0.33, 8.28 ]
[ 4.33, 8.26, 0.3, 8.23 ]
[ 4.36, 8.26, 0.22, 8.22 ]
[ 4.33, 8.37, 0.22, 8.29 ]
[ 4.35, 8.34, 0.38, 8.26 ]
[ 4.33, 8.31, 0.23, 8.25 ]
[ 4.34, 8.27, 0.22, 8.23 ]
[ 4.34, 8.31, 0.37, 8.25 ]
[ 4.33, 8.32, 0.24, 8.27 ]
[ 4.35, 8.3, 0.22, 8.3 ]
[ 4.34, 8.32, 0.22, 8.3 ]
[ 4.32, 8.33, 0.39, 8.24 ]
[ 4.35, 8.37, 0.22, 8.26 ]
[ 4.35, 8.34, 0.31, 8.29 ]
[ 4.38, 8.3, 0.38, 8.26 ]
[ 4.36, 8.3, 0.23, 8.26 ]
[ 4.36, 8.29, 0.23, 8.27 ]
[ 4.35, 8.33, 0.28, 8.25 ]
[ 4.35, 8.29, 0.37, 8.2 ]
[ 4.34, 8.26, 0.22, 8.21 ]
[ 4.35, 8.33, 0.22, 8.19 ]
[ 4.35, 8.36, 0.46, 8.2 ]
[ 4.34, 8.35, 0.24, 8.18 ]
[ 4.33, 8.36, 0.22, 8.13 ]
[ 4.34, 8.35, 0.38, 8.16 ]
[ 4.36, 8.31, 0.26, 8.18 ]
[ 4.33, 8.35, 0.23, 8.16 ]
[ 4.33, 8.31, 0.21, 8.17 ]
[ 4.34, 8.31, 0.37, 8.17 ]
[ 4.34, 8.34, 0.23, 8.17 ]
[ 4.35, 8.34, 0.23, 8.23 ]
[ 4.35, 8.36, 0.45, 8.22 ]
[ 4.34, 8.37, 0.23, 8.17 ]
[ 4.34, 8.39, 0.22, 8.15 ]
[ 4.33, 8.39, 0.23, 8.16 ]
[ 4.34, 8.33, 0.38, 8.15 ]
[ 5.02, 8.3, 0.22, 8.13 ]
[ 5.47, 8.33, 0.21, 8.07 ]
[ 6.34, 8.34, 0.39, 8.07 ]
[ 7.37, 8.21, 0.23, 8.05 ]
[ 7.63, 8.2, 0.22, 8.06 ]
[ 7.49, 8.2, 0.41, 8.1 ]
[ 7.28, 8.21, 0.26, 8.12 ]
[ 7.11, 8.19, 0.25, 8.08 ]
[ 7.04, 8.25, 0.23, 8.07 ]
[ 6.94, 8.19, 0.39, 8.06 ]
[ 6.92, 8.26, 0.23, 8.19 ]
[ 4.44, 8.32, 0.22, 8.22 ]
[ 4.42, 8.29, 0.43, 8.15 ]
[ 4.4, 8.33, 0.23, 8.15 ]
[ 4.4, 8.33, 0.23, 8.21 ]
